stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
18532,8823,Serpa Bombeiros,,37.948315,-7.597713
18533,8824,Serpa Casa Povo,,37.945477,-7.60133
18593,8944,Santo Amador X (Moura),,38.127556,-7.311444
18534,8825,Serpa Cinema,,37.94214,-7.601738
18536,8827,Serpa Cemiterio,,37.945945,-7.593045
18579,8874,Afarrobeira Turismo Rural,,37.818218,-7.860142
18112,3075,Fonte Boa,,37.6241,-8.594418
18057,933,Serpa,,37.938557,-7.601268
18145,3229,Casa Cant. Ourique,,37.696322,-8.218265
18380,8047,Monte Fragosa,,37.677965,-8.288542
18535,8826,Serpa Escola,,37.938875,-7.592828
18546,8837,Serpa Rotunda Escola,,37.937363,-7.59234
18215,4059,Santa Justa (Serpa),,37.950042,-7.561677
18315,4174,Amendoeira Campo - X,,37.80399,-7.860137
18125,3092,Ameixieira,,37.711612,-8.115588
18316,4175,Amendoeira Campo,,37.805898,-7.848237
18545,8836,Santa Iria X,,37.930335,-7.58466
18111,3067,Telheiro,,37.603313,-8.610863
18042,834,Odemira,,37.598883,-8.644708
18425,8686,Odemira Passagem Estreita,,37.597512,-8.638415
18414,8646,Odemira Chafariz,,37.596287,-8.647578
18415,8647,Bemparece,,37.594477,-8.662943
18562,8854,Vale Acor Cima,,37.792967,-7.853853
18110,3066,Bemposta (Odemira),,37.595733,-8.621532
18109,3064,Portas Transval,,37.590605,-8.664555
18276,4127,Monte Peixoto,,37.917672,-7.578817
18408,8640,Castro Verde Escola Eb23,,37.70238,-8.090662
18407,8639,Castro Verde Escola Primaria,,37.701487,-8.088858
18416,8648,Parque Aguas X,,37.58346,-8.666585
18053,903,Castro Verde,,37.700973,-8.084918
18217,4061,Monte Lage,,37.95621,-7.499118
18317,4176,Vale Açor Baixo (Beja),,37.785378,-7.843617
18108,3056,Foros Quintas,,37.580232,-8.667688
18104,3006,Boavista Pinheiros,,37.580813,-8.657602
18126,3094,Serro Lirio,,37.677203,-8.134827
18127,3095,Grandaços,,37.664647,-8.176758
18037,807,Ourique,,37.651005,-8.228093
18182,4026,Geraldes - X,,37.699315,-8.05577
18251,4099,Salto,,37.747353,-7.913813
18318,4177,Casa Muda,,37.777678,-7.835295
18216,4060,Pias - X,,37.967018,-7.451447
18561,8853,Vale Fresco,,37.772712,-7.829535
18537,8828,Vale Vargo Cafe Castrense,,37.984532,-7.413927
18181,4025,Geraldes,,37.689203,-8.049398
18218,4062,Vale Vargo,,37.983657,-7.41012
18555,8846,Santa Iria Saida,,37.893543,-7.561718
18554,8845,Santa Iria Cima,,37.890305,-7.560515
18154,3266,Piçarras (C.Verde),,37.65276,-8.143943
18277,4128,Santa Iria,,37.887527,-7.557808
18592,8943,Safara 1,,38.10675,-7.216806
18319,4178,Azinhal (Beja),,37.761347,-7.815038
18598,8949,Ponte do Ardila (Moura),,38.171806,-7.128194
18102,3003,Aldeia Nova Favela X,,37.620817,-8.24174
18466,8754,Monte Viseu,,37.675577,-8.046548
18250,4098,São Marcos Ataboeira,,37.707228,-7.940012
18544,8835,A do Pinto Campo Futefol,,37.919067,-7.480537
18180,4024,Monte Cerro,,37.669567,-8.044538
18047,850,A do Pinto,,37.919493,-7.474317
18422,8654,Monte Alpenduradas,,37.52828,-8.76096
18423,8655,Zambujeira Entrada,,37.527143,-8.76779
18040,823,Zambujeira do Mar,,37.525463,-8.783763
18424,8656,Zambujeira Parque Campismo,,37.526112,-8.77403
18131,3100,Aldeia Palheiros,,37.603875,-8.250645
18421,8653,Monte Branco,,37.524603,-8.754998
18406,8634,Campo de Guerreiros,,37.600638,-8.251128
18159,3279,Canal,,37.52192,-8.748803
18340,4256,Amendoeira Serra - X,,37.789802,-7.698928
18341,4257,Amendoeira Serra,,37.789873,-7.691663
18320,4179,Algodor,,37.743928,-7.793643
18103,3004,Aldeia Nova Favela,,37.602343,-8.220778
18306,4161,Negreiros,,37.638785,-8.081673
18420,8652,Monte Alcaria,,37.515245,-8.733322
18249,4097,Monte Rolao,,37.67538,-7.960478
18417,8649,Encalhe,,37.515832,-8.710042
18160,3361,Senhora Cola,,37.577983,-8.30083
18467,8755,Monte Branco,,37.65468,-8.016002
18543,8834,Vila Nova S Bento Lagar,,37.925905,-7.414763
18058,934,Vila Nova S.Bento,,37.927635,-7.411573
18179,4023,Namorados (C.Verde),,37.654055,-8.009175
18542,8833,Vila Nova S Bento Escola,,37.928343,-7.407653
